play_id,time_to_throw,pressure_applied,time_to_pressure,down,distance,field_position,score_diff,quarter,def_alignment,rushers,completion,yards_gained,sack,interception,time_bucket
2000,2.27,0,4.06,2,21.0,24.80609432793757,5.149744922304267,4,4-3 Base,4,0,0.0,0,0,Normal (2.0-2.5s)
2001,3.41,1,1.3,3,13.0,82.74831328681208,1.1780806738790763,4,Blitz,5,1,15.9,0,0,Very Long (>3.0s)
2002,3.51,0,3.28,2,4.5,28.238266352171237,8.469188921878276,2,Dime,5,0,0.0,0,0,Very Long (>3.0s)
2003,0.86,0,1.15,4,18.9,92.35771220748993,-3.0991401524691997,1,Nickel,4,1,11.9,0,0,Quick (<2.0s)
2004,1.66,0,0.27,2,10.6,58.76671027834241,-12.267989859396826,1,3-4 Base,4,1,12.0,0,0,Quick (<2.0s)
2005,0.56,1,1.78,2,7.7,5.637782070264415,-15.25060470683866,2,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
2006,2.7,0,0.22,1,15.7,8.07169136640601,17.79611573735011,1,Dime,5,1,9.4,0,0,Extended (2.5-3.0s)
2007,6.89,0,1.28,3,8.5,18.273607772423762,-3.0299237387282485,3,Nickel,5,0,0.0,0,0,Very Long (>3.0s)
2008,0.9,0,2.01,3,13.8,21.881584203688107,-1.673952809281216,4,3-4 Base,5,1,1.8,0,0,Quick (<2.0s)
2009,0.45,0,0.74,4,2.8,74.0857210543937,18.013914142752952,1,Nickel,4,1,2.4,0,0,Quick (<2.0s)
2010,1.22,1,2.88,4,8.7,25.04892887752549,-4.920929636321965,3,Nickel,5,1,1.4,0,0,Quick (<2.0s)
2011,1.73,0,1.41,1,4.7,92.22274580448739,0.2424177251554789,4,Dime,5,0,0.0,0,0,Quick (<2.0s)
2012,3.53,1,2.95,2,31.6,62.250085148264446,-10.325490353043909,4,Nickel,4,0,0.0,0,0,Very Long (>3.0s)
2013,1.58,0,1.73,2,20.1,67.32657583281659,-13.123094719895704,4,Blitz,4,1,4.3,0,0,Quick (<2.0s)
2014,2.74,1,1.45,2,9.7,24.603486735668675,18.897768880133125,4,3-4 Base,5,1,0.7,0,0,Extended (2.5-3.0s)
2015,1.38,0,0.74,1,18.8,85.34356826855762,19.03634270566796,2,Nickel,6,1,12.9,0,0,Quick (<2.0s)
2016,1.8,0,1.81,3,4.8,65.10331155379382,10.210457067927523,4,4-3 Base,3,1,6.0,0,0,Quick (<2.0s)
2017,1.03,0,2.02,4,5.7,82.79650619076774,9.875130504844618,4,Nickel,4,0,0.0,0,0,Quick (<2.0s)
2018,0.75,1,2.41,2,1.1,91.08329875081043,7.543684220404183,2,Nickel,4,1,-0.4,0,0,Quick (<2.0s)
2019,3.62,0,2.21,1,13.3,16.307687939863676,-7.392974363605449,2,3-4 Base,4,1,2.6,0,0,Very Long (>3.0s)
2020,1.46,1,0.39,1,0.9,13.69285072420511,2.9072874896373797,2,Nickel,4,1,7.1,0,0,Quick (<2.0s)
2021,2.89,1,3.93,3,5.3,77.30670439306722,-5.037804489447905,2,Dime,4,0,0.0,0,0,Extended (2.5-3.0s)
2022,1.01,0,2.48,1,2.7,82.95134531847532,-25.89752194657605,1,4-3 Base,5,1,10.7,0,0,Quick (<2.0s)
2023,2.09,0,1.85,4,16.8,57.53852787901871,11.192696739847968,3,Nickel,5,1,8.8,0,0,Normal (2.0-2.5s)
2024,0.2,0,2.39,3,29.6,37.94004929754686,5.546500584893489,3,Blitz,4,1,4.5,0,0,Quick (<2.0s)
2025,1.55,0,2.78,2,14.8,63.73666724677014,-13.17219274965142,2,Nickel,5,1,2.0,0,0,Quick (<2.0s)
2026,1.12,1,7.14,2,13.1,32.509766533321155,-3.60287588613359,1,Dime,5,1,1.4,0,0,Quick (<2.0s)
2027,4.66,1,1.01,1,9.8,26.454712293812136,10.521903877600353,4,Dime,4,0,0.0,0,0,Very Long (>3.0s)
2028,0.64,0,1.04,4,9.2,48.93306885745389,1.3194024092515289,1,3-4 Base,4,1,5.1,0,0,Quick (<2.0s)
2029,1.86,0,0.54,2,4.1,24.453844484574173,-16.987793078475363,1,3-4 Base,5,1,7.4,0,0,Quick (<2.0s)
2030,2.68,0,0.14,4,1.9,48.53332474836556,-12.131878367886396,3,Dime,5,1,2.5,0,0,Extended (2.5-3.0s)
2031,4.23,0,2.54,2,9.0,91.09458549172147,18.572841881277753,2,Dime,4,0,0.0,0,0,Very Long (>3.0s)
2032,3.83,1,7.35,3,10.7,80.58056320556514,0.6586025649579997,1,4-3 Base,4,0,0.0,0,0,Very Long (>3.0s)
2033,1.98,0,1.35,1,10.6,89.746782755002,10.585165903487896,2,Nickel,5,0,0.0,0,0,Quick (<2.0s)
2034,2.2,1,4.61,2,11.8,77.56960773626227,18.38338502629224,4,Nickel,4,1,1.9,0,0,Normal (2.0-2.5s)
2035,4.66,0,1.37,3,14.0,36.9275842351649,-4.588556081882441,3,Dime,5,0,0.0,0,0,Very Long (>3.0s)
2036,1.95,0,4.44,3,8.8,78.08407146964032,3.520515109518273,2,Nickel,5,1,9.2,0,0,Quick (<2.0s)
2037,2.39,0,2.37,3,3.7,88.06241691978926,-19.66638932713355,1,Blitz,4,1,2.4,0,0,Normal (2.0-2.5s)
2038,4.76,0,1.82,1,11.5,90.2332209053349,-6.070594848347453,3,Blitz,4,0,0.0,0,0,Very Long (>3.0s)
2039,9.22,0,1.02,4,13.4,66.48780656164973,5.757492183166991,4,Dime,4,0,0.0,0,0,Very Long (>3.0s)
2040,2.54,1,1.9,4,6.6,24.022997943360185,-1.9208523584304733,3,Dime,4,1,0.3,0,0,Extended (2.5-3.0s)
2041,3.07,1,3.57,1,13.5,8.575623802822177,4.51880241514883,4,Nickel,4,0,0.0,0,0,Very Long (>3.0s)
2042,3.75,0,0.89,4,9.1,18.248020534414017,9.298770958468388,3,4-3 Base,5,1,12.4,0,0,Very Long (>3.0s)
2043,4.73,0,1.65,1,3.3,91.89922261045508,5.602598613329849,3,Nickel,4,1,5.1,0,0,Very Long (>3.0s)
2044,4.3,0,2.12,3,36.2,46.588714177349246,3.3082272529863803,4,Nickel,4,1,10.3,0,0,Very Long (>3.0s)
2045,1.29,1,3.47,1,6.3,81.94874133488517,1.9086030765253428,4,Nickel,5,1,-1.2,0,0,Quick (<2.0s)
2046,2.67,0,1.95,4,3.5,46.853973820246196,-5.682055742081584,4,Dime,5,0,0.0,0,0,Extended (2.5-3.0s)
2047,4.32,1,1.38,1,4.7,64.47358251138556,-9.237022554878763,2,Nickel,6,1,3.2,0,0,Very Long (>3.0s)
2048,5.42,0,2.25,2,0.6,7.172669941010028,13.55614377373964,4,Dime,4,0,0.0,0,0,Very Long (>3.0s)
2049,1.86,0,4.36,2,6.7,27.48784484474301,7.9241353528494365,3,Nickel,4,1,7.5,0,0,Quick (<2.0s)
2050,2.62,1,2.6,1,20.8,44.26423520383303,-7.891418198049241,4,3-4 Base,3,1,5.3,0,0,Extended (2.5-3.0s)
2051,2.85,0,1.69,2,9.7,61.75679424387469,0.6409320282321493,1,Nickel,4,1,9.6,0,0,Extended (2.5-3.0s)
2052,2.15,0,1.87,1,4.3,20.436906924786065,-13.918927300953639,3,Blitz,5,1,8.7,0,0,Normal (2.0-2.5s)
2053,2.57,0,0.58,3,8.1,73.8096317843441,-4.778938340167973,4,Dime,4,0,0.0,0,0,Extended (2.5-3.0s)
2054,12.92,0,3.24,4,8.1,37.79642355226136,5.357031545742523,1,3-4 Base,5,0,0.0,0,0,
2055,1.8,0,0.4,3,6.5,78.5691742310496,2.6020378937641424,3,Nickel,4,1,3.6,0,0,Quick (<2.0s)
2056,1.92,1,1.17,3,16.1,13.817218135556056,1.1577424605554125,4,Blitz,4,1,5.0,0,0,Quick (<2.0s)
2057,0.4,1,1.51,2,10.8,66.17809289141347,-8.836169076746739,2,4-3 Base,5,0,0.0,0,0,Quick (<2.0s)
2058,0.33,0,1.17,1,3.6,31.399549988585918,-10.864501741488903,2,3-4 Base,3,0,0.0,0,0,Quick (<2.0s)
2059,2.99,1,0.61,2,15.8,76.58448567103561,9.499854173875839,3,3-4 Base,4,0,0.0,0,0,Extended (2.5-3.0s)
2060,4.33,0,0.91,1,19.4,41.19533843381695,16.93606707036573,3,Nickel,4,1,11.1,0,0,Very Long (>3.0s)
2061,3.8,0,0.37,4,11.0,64.88146690372099,5.499603250880295,1,Nickel,6,1,12.8,0,0,Very Long (>3.0s)
2062,1.01,0,1.05,1,7.0,89.08747417728262,-1.7230071610603706,1,4-3 Base,4,1,6.4,0,0,Quick (<2.0s)
2063,3.64,0,0.95,4,5.4,6.856396881238792,12.250333617792412,1,Nickel,4,1,12.3,0,0,Very Long (>3.0s)
2064,1.89,0,7.32,1,23.9,6.000510410093627,-8.421577093770198,2,4-3 Base,5,1,2.9,0,0,Quick (<2.0s)
2065,1.54,1,0.25,3,10.4,74.32513269590422,10.530622397556881,1,Nickel,5,0,0.0,0,0,Quick (<2.0s)
2066,0.58,0,2.84,1,9.0,63.17537463572703,-5.966192987962037,3,Nickel,5,1,7.6,0,0,Quick (<2.0s)
2067,1.13,0,1.84,1,3.0,31.36817484539894,-5.475195874063795,3,Nickel,4,0,0.0,0,0,Quick (<2.0s)
2068,3.04,0,0.62,3,4.0,49.495703249683615,-3.327915862238279,4,4-3 Base,6,0,0.0,0,0,Very Long (>3.0s)
2069,2.65,1,1.96,1,2.2,8.774209903898187,-1.0119351726761725,1,Nickel,5,1,5.8,0,0,Extended (2.5-3.0s)
2070,2.37,1,6.42,3,6.9,22.32010448251167,9.149382248769038,2,Nickel,4,0,0.0,0,0,Normal (2.0-2.5s)
2071,0.17,0,2.82,2,5.3,43.204673707445075,-13.043317489119685,2,Nickel,4,1,4.7,0,0,Quick (<2.0s)
2072,2.38,0,2.53,1,9.3,80.0639974599334,-6.0441290874703215,4,Nickel,6,1,4.8,0,0,Normal (2.0-2.5s)
2073,1.27,0,0.45,4,17.8,48.17004645740763,2.096493834722523,3,Nickel,5,1,4.0,0,0,Quick (<2.0s)
2074,2.66,0,0.75,2,13.5,57.77262540733808,5.578252572498902,4,4-3 Base,5,1,8.2,0,0,Extended (2.5-3.0s)
2075,4.83,0,0.28,3,15.4,83.63784127944024,-17.048435803359038,1,4-3 Base,5,1,11.3,0,0,Very Long (>3.0s)
2076,1.44,0,1.89,2,17.5,32.793702222996075,-7.904004827281953,3,3-4 Base,4,1,7.6,0,0,Quick (<2.0s)
2077,2.25,0,1.82,2,4.3,68.06293889918504,-17.487260450575498,3,Dime,4,1,1.3,0,0,Normal (2.0-2.5s)
2078,7.42,0,0.76,1,6.1,82.5500532810428,-6.994597225390521,4,Nickel,4,1,12.1,0,0,Very Long (>3.0s)
2079,2.56,0,3.58,1,5.4,23.235413062655905,-4.373366073852139,3,Dime,4,0,0.0,0,0,Extended (2.5-3.0s)
2080,2.05,1,0.41,2,14.0,37.083034863304924,5.027512306645171,3,Dime,3,1,0.6,0,0,Normal (2.0-2.5s)
2081,1.03,1,0.83,2,2.9,93.18291565004196,-22.90981438374425,1,Blitz,4,1,2.8,0,0,Quick (<2.0s)
2082,3.71,0,1.95,2,21.4,93.489670831659,6.532686037086156,3,Nickel,5,1,5.6,0,0,Very Long (>3.0s)
2083,0.87,0,0.48,3,5.9,25.09069372645441,-5.093569361233815,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
2084,4.97,0,1.31,3,3.1,10.98012550033653,-3.408989269883307,1,Dime,3,0,0.0,0,0,Very Long (>3.0s)
2085,3.35,0,0.89,1,6.1,29.38294501790476,9.712955987921813,1,3-4 Base,5,0,0.0,0,0,Very Long (>3.0s)
2086,1.31,1,2.21,1,6.4,40.795876157331854,13.448881020389312,4,Nickel,5,0,0.0,0,0,Quick (<2.0s)
2087,1.06,0,0.36,2,7.2,44.69050408380473,-6.55115576454404,2,3-4 Base,4,1,7.9,0,0,Quick (<2.0s)
2088,1.08,1,0.46,1,7.4,60.692567659738124,-6.618550943636917,4,Blitz,5,0,0.0,0,0,Quick (<2.0s)
2089,0.33,1,3.63,1,17.4,85.95524841183918,-3.542222977806351,4,Nickel,5,1,21.7,0,0,Quick (<2.0s)
2090,2.94,0,3.42,1,10.5,34.73132107164462,-6.667797978713113,4,3-4 Base,4,0,0.0,0,0,Extended (2.5-3.0s)
2091,0.21,0,0.66,4,3.0,81.49860819492876,-14.350901278477844,4,Dime,4,1,1.8,0,0,Quick (<2.0s)
2092,1.95,0,1.65,3,6.3,13.413102883396421,-0.314218999039425,4,3-4 Base,4,1,6.7,0,0,Quick (<2.0s)
2093,1.85,0,1.78,1,5.3,8.768722907589325,-6.59978731673013,2,Blitz,5,1,7.6,0,0,Quick (<2.0s)
2094,1.6,0,0.34,1,8.7,50.364066481111514,0.9785615371914814,1,Nickel,4,0,0.0,0,0,Quick (<2.0s)
2095,2.93,0,0.92,3,7.8,10.36960009975444,17.08691538093944,3,Dime,4,0,0.0,0,0,Extended (2.5-3.0s)
2096,1.32,1,1.45,2,25.9,40.32408211108071,-1.056496404649442,2,Nickel,5,0,0.0,0,0,Quick (<2.0s)
2097,2.39,0,0.06,3,15.4,85.7100305182311,-7.557030035596204,1,Dime,3,1,0.5,0,0,Normal (2.0-2.5s)
2098,4.97,0,1.94,4,12.6,26.733473258672603,-2.7222338423095116,3,Blitz,3,1,12.3,0,0,Very Long (>3.0s)
2099,3.18,0,2.65,2,1.0,68.53781976124128,1.2869040231616133,3,Dime,4,0,0.0,0,0,Very Long (>3.0s)
2100,1.49,1,2.13,1,14.9,32.21288531510602,-1.6546367642398114,4,Dime,3,0,0.0,0,0,Quick (<2.0s)
2101,2.1,0,3.17,3,1.4,9.042804971792204,-5.628291493608575,3,4-3 Base,5,1,2.1,0,0,Normal (2.0-2.5s)
2102,1.6,1,2.54,4,5.7,55.10215232692784,-16.56738454144503,3,Blitz,5,0,0.0,0,0,Quick (<2.0s)
2103,1.83,0,3.56,2,6.3,80.13681414830765,6.336679412485578,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
2104,2.44,0,0.12,3,16.9,41.852160350835746,-8.93232783526692,2,Blitz,4,1,4.0,0,0,Normal (2.0-2.5s)
2105,0.55,0,1.19,1,3.5,60.556444381227834,14.624762163941751,4,Dime,4,1,2.5,0,0,Quick (<2.0s)
2106,0.42,0,0.58,2,7.2,86.00212378919532,-3.6893259097403046,1,3-4 Base,6,1,3.9,0,0,Quick (<2.0s)
2107,0.95,1,0.12,3,2.4,76.0725061463289,-5.165189338756035,2,Nickel,5,0,0.0,0,0,Quick (<2.0s)
2108,3.03,0,1.53,4,11.9,22.448875945353738,-4.714913004787184,3,4-3 Base,4,0,0.0,0,0,Very Long (>3.0s)
2109,3.33,1,3.71,2,5.7,71.00455634285052,1.5019083715519255,2,Dime,4,0,0.0,0,0,Very Long (>3.0s)
2110,3.68,0,0.96,3,9.4,50.17037226441368,-8.664215698823531,2,Nickel,4,1,3.8,0,0,Very Long (>3.0s)
2111,0.98,0,2.33,1,0.3,72.13701270974762,-6.751966693136414,2,3-4 Base,3,1,8.1,0,0,Quick (<2.0s)
2112,2.24,0,4.63,1,3.2,49.50639954699964,6.223557982088726,1,Blitz,6,0,0.0,0,0,Normal (2.0-2.5s)
2113,1.52,0,1.37,2,9.6,16.516234769747257,-10.177163604952199,2,Blitz,5,0,0.0,0,0,Quick (<2.0s)
2114,1.89,1,4.08,1,13.2,56.291850202031526,5.4822771975101325,4,Blitz,5,1,2.1,0,0,Quick (<2.0s)
2115,1.5,1,3.77,2,21.6,49.29205931576059,8.274640850213348,3,Dime,4,0,0.0,0,0,Quick (<2.0s)
2116,2.55,0,2.27,1,19.5,51.61295602772976,6.676398755133396,1,Dime,4,1,3.1,0,0,Extended (2.5-3.0s)
2117,1.18,0,0.43,3,5.1,84.10122082812832,2.336253736541585,2,Dime,4,1,8.8,0,0,Quick (<2.0s)
2118,4.6,0,0.11,3,9.3,85.53533420356263,-18.04172654594719,1,4-3 Base,4,1,25.2,0,0,Very Long (>3.0s)
2119,4.63,0,0.84,2,14.2,45.81833960891465,-12.10715799577454,4,Blitz,4,1,7.6,0,0,Very Long (>3.0s)
2120,2.96,0,1.12,1,10.4,46.015883715207956,-13.553758843251451,2,Blitz,3,1,10.1,0,0,Extended (2.5-3.0s)
2121,4.24,0,1.37,2,6.3,51.36682629853544,-3.7837757472725113,4,Dime,3,1,12.6,0,0,Very Long (>3.0s)
2122,0.53,0,2.88,4,9.6,51.763035050083126,0.3124112297794752,2,Blitz,4,0,0.0,0,0,Quick (<2.0s)
2123,4.79,0,0.8,2,20.6,90.53484297612013,-11.910818316848417,4,Nickel,6,1,7.2,0,0,Very Long (>3.0s)
2124,2.76,0,2.95,1,8.0,63.44604206397441,-1.7267733702932921,2,Nickel,6,0,0.0,0,0,Extended (2.5-3.0s)
2125,1.24,0,5.99,1,12.1,29.971129539914955,6.842044071306663,1,Blitz,3,1,13.3,0,0,Quick (<2.0s)
2126,1.14,0,1.48,1,10.0,52.83831172585909,-9.987259287436792,1,Nickel,4,1,8.2,0,0,Quick (<2.0s)
2127,5.91,0,2.08,1,4.8,61.45012246171846,-8.184576733140416,3,Nickel,4,1,9.8,0,0,Very Long (>3.0s)
2128,3.73,1,5.72,3,16.9,62.57945489125681,11.809594988541983,2,Nickel,5,0,0.0,0,0,Very Long (>3.0s)
2129,1.85,0,3.26,3,8.2,57.67288036143644,-9.273002149251985,2,Nickel,6,1,16.1,0,0,Quick (<2.0s)
2130,0.52,0,0.83,1,6.3,20.99625391593836,3.422751414605762,4,Dime,5,1,3.2,0,0,Quick (<2.0s)
2131,4.95,0,6.35,1,10.0,8.023387017155674,12.392553294634997,1,Nickel,5,1,10.4,0,0,Very Long (>3.0s)
2132,0.76,0,2.04,1,18.2,35.4058747130169,-11.81494255571218,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
2133,1.55,1,0.93,4,9.5,43.47699391042282,-11.066820248250583,4,Nickel,3,0,0.0,0,0,Quick (<2.0s)
2134,1.85,0,0.22,2,9.4,10.562381561847793,-2.314810695710949,2,Nickel,3,1,3.1,0,0,Quick (<2.0s)
2135,1.12,1,0.81,3,11.8,78.34706042178615,0.6760029623244934,4,Blitz,5,0,0.0,0,0,Quick (<2.0s)
2136,1.78,1,1.96,2,13.9,35.966969375924634,-6.4160495105661495,2,4-3 Base,3,1,15.5,0,0,Quick (<2.0s)
2137,2.07,0,0.58,2,6.8,87.22694715606542,19.712825395142673,2,4-3 Base,5,1,1.0,0,0,Normal (2.0-2.5s)
2138,1.75,0,0.69,2,7.5,18.896909705803864,5.386265831632292,1,4-3 Base,5,1,2.8,0,0,Quick (<2.0s)
2139,2.64,1,4.81,1,6.4,10.124146124358209,-8.043122644488854,4,Blitz,3,1,3.1,0,0,Extended (2.5-3.0s)
2140,6.05,0,2.07,2,11.8,48.40844939476896,-13.660079161702608,4,Dime,6,1,10.6,0,0,Very Long (>3.0s)
2141,0.55,0,0.29,2,8.2,22.021640314313597,-0.6300255095660524,4,Blitz,4,1,2.2,0,0,Quick (<2.0s)
2142,2.35,0,3.06,1,8.5,89.3659348020075,4.388383019344681,2,Nickel,6,1,6.5,0,0,Normal (2.0-2.5s)
2143,0.77,0,0.11,1,8.8,5.927305860836506,18.404545212578995,4,Nickel,6,0,0.0,0,0,Quick (<2.0s)
2144,0.49,0,1.96,2,2.8,42.135770755313146,0.7581476765732447,2,Dime,4,1,1.6,0,0,Quick (<2.0s)
2145,4.02,0,1.75,2,13.1,88.40729942106515,-2.42888962826057,2,3-4 Base,4,1,16.1,0,0,Very Long (>3.0s)
2146,2.5,1,8.65,2,6.6,39.59763860567915,-9.765724788143244,4,Nickel,4,0,0.0,0,0,Normal (2.0-2.5s)
2147,0.46,0,3.94,4,8.3,13.379835254041467,3.703826380050328,1,Nickel,5,0,0.0,0,0,Quick (<2.0s)
2148,1.78,1,1.67,1,5.8,32.26054485756084,10.16691862850491,1,3-4 Base,4,1,5.2,0,0,Quick (<2.0s)
2149,0.95,0,3.46,1,3.5,49.82093544509901,-17.87366575066448,2,Nickel,6,0,0.0,0,0,Quick (<2.0s)
2150,1.83,0,0.13,1,9.4,21.66365186089998,0.746912842322832,4,4-3 Base,4,1,18.3,0,0,Quick (<2.0s)
2151,3.41,0,1.73,2,11.3,46.99055346289357,-10.201493809567364,2,3-4 Base,5,0,0.0,0,0,Very Long (>3.0s)
2152,3.17,0,0.89,2,35.9,80.27088762072538,-13.57556946455415,2,Nickel,6,1,9.1,0,0,Very Long (>3.0s)
2153,1.51,0,1.92,3,5.4,83.53561731769517,16.939846337775442,4,Dime,5,1,1.4,0,0,Quick (<2.0s)
2154,4.15,0,0.11,1,14.5,9.43346612396589,8.872964225375416,2,3-4 Base,3,0,0.0,0,0,Very Long (>3.0s)
2155,5.24,1,2.99,2,6.5,19.481302224731614,-6.062225485856359,1,Nickel,4,1,5.5,0,0,Very Long (>3.0s)
2156,3.45,0,2.55,3,15.4,29.776112219012376,-1.6147281701833482,3,4-3 Base,4,1,7.4,0,0,Very Long (>3.0s)
2157,1.31,0,4.04,4,12.5,58.537926579884164,-3.1728491585888396,4,Nickel,3,0,0.0,0,0,Quick (<2.0s)
2158,1.88,1,1.12,4,5.4,37.48952829132204,-11.25627112056832,1,Nickel,4,1,2.5,0,0,Quick (<2.0s)
2159,5.93,1,3.08,3,3.3,80.96368221014679,-5.4080069170556735,3,Blitz,4,0,0.0,0,0,Very Long (>3.0s)
2160,1.61,0,6.76,4,2.4,69.50046814546438,7.839703262379905,1,Dime,5,1,5.1,0,0,Quick (<2.0s)
2161,3.18,0,1.3,1,16.5,14.041042080215739,-5.658074612354137,3,3-4 Base,4,1,2.1,0,0,Very Long (>3.0s)
2162,1.11,1,0.35,1,4.1,61.210175226088204,4.6402853918068185,2,4-3 Base,5,1,1.0,0,0,Quick (<2.0s)
2163,4.17,0,2.93,1,16.2,15.171136281228058,-5.580593603172669,2,3-4 Base,3,1,6.7,0,0,Very Long (>3.0s)
2164,1.0,0,1.19,3,8.6,27.953210267281406,-11.84197796636598,2,Blitz,3,0,0.0,0,0,Quick (<2.0s)
2165,1.95,0,0.55,4,6.9,21.008357018080524,11.944063234209239,4,Dime,3,1,4.6,0,0,Quick (<2.0s)
2166,3.1,1,0.69,1,13.8,20.575575428063445,-21.303627708517453,3,4-3 Base,4,0,0.0,0,0,Very Long (>3.0s)
2167,6.74,0,0.28,2,6.6,60.47559722991733,17.84982756680821,4,4-3 Base,4,1,5.9,0,0,Very Long (>3.0s)
2168,2.47,1,0.55,3,13.0,55.724443029874536,9.979443634392972,3,Nickel,5,1,1.5,0,0,Normal (2.0-2.5s)
2169,1.69,0,2.39,4,5.4,20.84253375089542,1.8271315479401682,1,3-4 Base,6,0,0.0,0,0,Quick (<2.0s)
2170,1.59,1,2.47,2,20.4,94.11555248765886,-4.458793362268278,2,Dime,4,0,0.0,0,0,Quick (<2.0s)
2171,4.05,0,0.77,4,4.8,42.96530591314644,-3.6793812694029926,4,Nickel,3,0,0.0,0,0,Very Long (>3.0s)
2172,2.92,0,1.89,1,13.1,13.736239533944296,2.0246281841925353,3,Nickel,4,0,0.0,0,0,Extended (2.5-3.0s)
2173,3.37,1,2.26,1,17.9,15.85121152596036,1.8477356828625602,4,Nickel,5,1,14.6,0,0,Very Long (>3.0s)
2174,5.65,0,2.69,2,0.2,57.550434235393524,-9.591754295933342,1,3-4 Base,5,1,5.1,0,0,Very Long (>3.0s)
2175,2.18,0,0.82,2,12.2,93.11624630451256,0.6778195717152704,2,Nickel,5,1,11.6,0,0,Normal (2.0-2.5s)
2176,2.77,0,3.62,1,4.9,56.475599145727806,2.5871016055812697,2,Dime,4,1,8.4,0,0,Extended (2.5-3.0s)
2177,1.57,0,0.23,3,13.8,90.41373289549735,-3.0065393132372225,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
2178,1.07,0,0.48,3,10.1,44.97195656822241,22.391855650566967,2,Nickel,4,0,0.0,0,0,Quick (<2.0s)
2179,1.26,1,0.83,3,11.9,44.22569932868108,-1.3397382465128636,2,Dime,5,0,0.0,0,0,Quick (<2.0s)
2180,0.12,0,2.08,1,8.1,50.0006623384294,-17.633515518113384,3,4-3 Base,4,1,5.4,0,0,Quick (<2.0s)
2181,3.08,0,0.38,2,18.7,67.76829123399997,-10.102971245851835,2,Nickel,5,1,9.7,0,0,Very Long (>3.0s)
2182,2.85,0,0.43,2,2.5,38.08543698061994,7.03527846726503,1,Nickel,4,1,0.9,0,0,Extended (2.5-3.0s)
2183,3.03,0,5.23,1,17.4,82.74974294110613,-7.224259977212155,3,Dime,4,1,9.5,0,0,Very Long (>3.0s)
2184,1.01,1,4.73,2,5.5,7.635324629133161,-9.937906113375456,2,4-3 Base,4,0,0.0,0,0,Quick (<2.0s)
2185,1.28,0,0.36,1,1.4,44.57877755255981,13.953610717832955,3,Dime,5,1,14.2,0,0,Quick (<2.0s)
2186,1.24,0,0.74,1,8.9,50.989266498192606,1.6978777189969418,2,4-3 Base,3,0,0.0,0,0,Quick (<2.0s)
2187,4.46,1,1.63,3,5.0,59.632901443678655,-6.012185778649409,4,4-3 Base,6,1,6.9,0,0,Very Long (>3.0s)
2188,2.4,0,2.83,1,11.6,29.846472112927692,-27.687566489724116,3,Dime,3,0,0.0,0,0,Normal (2.0-2.5s)
2189,2.16,1,1.1,4,12.4,43.47319738872518,6.203385767441011,4,Nickel,3,1,3.6,0,0,Normal (2.0-2.5s)
2190,3.59,1,0.97,2,7.6,48.6083975192651,0.15482514549813184,3,Blitz,4,0,0.0,0,0,Very Long (>3.0s)
2191,1.25,1,4.29,4,12.0,66.8218980814892,13.00742004345744,2,Nickel,5,0,0.0,0,0,Quick (<2.0s)
2192,2.73,0,0.82,1,10.5,74.61897662622326,-10.946051429375771,2,Nickel,4,0,0.0,0,0,Extended (2.5-3.0s)
2193,7.32,1,1.29,2,8.7,71.40445946094084,-3.732436575860966,3,Dime,4,0,0.0,0,0,Very Long (>3.0s)
2194,4.94,1,2.6,1,7.4,35.74247470606268,2.9861946707825804,3,Nickel,3,1,12.7,0,0,Very Long (>3.0s)
2195,2.7,0,2.7,3,5.8,94.95054706927672,12.559459654383199,3,4-3 Base,3,1,6.6,0,0,Extended (2.5-3.0s)
2196,2.23,0,2.47,2,26.0,81.37987806084615,2.584695632726361,1,3-4 Base,5,0,0.0,0,0,Normal (2.0-2.5s)
2197,3.01,0,2.35,1,8.4,28.402103583047204,-7.074400802225478,3,3-4 Base,4,1,1.9,0,0,Very Long (>3.0s)
2198,5.4,0,2.09,3,10.8,22.55952251055448,12.977663592245921,4,Nickel,5,1,6.0,0,0,Very Long (>3.0s)
2199,5.15,0,1.37,2,13.4,33.261912552505144,-3.1228313412985482,3,Blitz,5,0,0.0,0,0,Very Long (>3.0s)
2200,6.01,0,3.61,1,6.9,45.71103676996804,1.8002928663771678,2,Dime,5,1,7.7,0,0,Very Long (>3.0s)
2201,2.5,0,2.81,2,11.4,81.57194404876525,7.506722304333794,4,Blitz,4,1,13.3,0,0,Normal (2.0-2.5s)
2202,0.21,0,0.94,3,24.5,75.0526037415081,15.631981532570364,2,Blitz,4,0,0.0,0,0,Quick (<2.0s)
2203,6.98,0,1.31,1,4.8,81.61215111552885,3.688855015501813,1,Nickel,6,1,5.7,0,0,Very Long (>3.0s)
2204,1.07,0,0.42,2,24.5,29.476140341929565,25.87282570423211,4,3-4 Base,5,0,0.0,0,0,Quick (<2.0s)
2205,3.55,1,1.08,1,14.0,58.411510020665254,-0.8954811551035001,1,Nickel,4,0,0.0,0,0,Very Long (>3.0s)
2206,0.21,0,0.5,2,5.5,30.4924156049637,2.935661338945634,3,Blitz,4,1,7.8,0,0,Quick (<2.0s)
